"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Izzo P.; Qu H.; Veres S.M.","Izzo, Paolo (57104859100); Qu, Hongyang (7101946499); Veres, Sandor M. (35579593700)","57104859100; 7101946499; 35579593700","A stochastically verifiable autonomous control architecture with reasoning","2016","2016 IEEE 55th Conference on Decision and Control, CDC 2016","","","7799031","4985","4991","11","10.1109/CDC.2016.7799031","https://www.scopus.com/pages/publications/85010739281?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85010739281"
"Zhou J.; Cong P.; Sun J.; Zhou X.; Wei T.; Chen M.","Zhou, Junlong (56164546300); Cong, Peijin (57194047954); Sun, Jin (55716292300); Zhou, Xiumin (57202823094); Wei, Tongquan (24438640700); Chen, Mingsong (55581519700)","56164546300; 57194047954; 55716292300; 57202823094; 24438640700; 55581519700","Throughput maximization for multicore energy-harvesting systems suffering both transient and permanent faults","2019","IEEE Access","7","","8768338","98462","98473","3","10.1109/ACCESS.2019.2930242","https://www.scopus.com/pages/publications/85085491623?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85085491623"
"Liang Q.; Fan Y.; Yan X.; Yan Y.","Liang, Qingzhong (23389907700); Fan, Yuanyuan (36726661700); Yan, Xuesong (23391007200); Yan, Ye (57207999137)","23389907700; 36726661700; 23391007200; 57207999137","An algorithm based on differential evolution for satellite data transmission scheduling","2019","International Journal of Computational Science and Engineering","18","3","","279","285","9","10.1504/IJCSE.2019.098538","https://www.scopus.com/pages/publications/85063491050?origin=resultslist","Article","Final","","Scopus","2-s2.0-85063491050"
"Hainry E.; Péchoux R.","Hainry, Emmanuel (8700956700); Péchoux, Romain (23393743000)","8700956700; 23393743000","A type-based complexity analysis of Object Oriented programs","2018","Information and Computation","261","","","78","115","7","10.1016/j.ic.2018.05.006","https://www.scopus.com/pages/publications/85047088200?origin=resultslist","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85047088200"
"Liang J.; Cao J.; Liu R.; Li T.","Liang, Junbin (8536555800); Cao, Jiannong (7403354073); Liu, Rui (56073527600); Li, Tao (57003859600)","8536555800; 7403354073; 56073527600; 57003859600","Distributed intelligent MEMS: A survey and a real-time programming framework","2017","ACM Computing Surveys","49","1","20","","","8","10.1145/2926964","https://www.scopus.com/pages/publications/84978151287?origin=resultslist","Article","Final","","Scopus","2-s2.0-84978151287"
"Jarvinen J.; Huomo T.; Mikkonen T.","Jarvinen, Janne (7004611034); Huomo, Tua (22834641400); Mikkonen, Tommi (57220096141)","7004611034; 22834641400; 57220096141","Running software research programs: An agile approach","2017","Proceedings - 2017 IEEE/ACM 39th International Conference on Software Engineering Companion, ICSE-C 2017","","","7965342","314","316","7","10.1109/ICSE-C.2017.59","https://www.scopus.com/pages/publications/85026771688?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85026771688"
"Biernacki J.","Biernacki, Jerzy (56414573500)","56414573500","Alvis models of safety critical systems state-base verification with nuXmv","2016","Proceedings of the 2016 Federated Conference on Computer Science and Information Systems, FedCSIS 2016","","","7733483","1701","1708","7","10.15439/2016F264","https://www.scopus.com/pages/publications/85007168327?origin=resultslist","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85007168327"
"Zhu T.; Wang H.; Wei H.","Zhu, Tingting (36070123800); Wang, Hai (13610344400); Wei, Haikun (7402516860)","36070123800; 13610344400; 7402516860","Cost-aware virtual machine allocation for off-grid green data centers","2017","2017 IEEE International Conference on Pervasive Computing and Communications Workshops, PerCom Workshops 2017","","","7917574","291","295","3","10.1109/PERCOMW.2017.7917574","https://www.scopus.com/pages/publications/85020112672?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85020112672"
"Troiano G.O.; Ferreira H.S.; Trindade F.C.L.; Ochoa L.F.","Troiano, Gustavo O. (57193015947); Ferreira, Helder S. (57193016914); Trindade, Fernanda C. L. (36651681100); Ochoa, Luis F. (9743335100)","57193015947; 57193016914; 36651681100; 9743335100","Co-simulator of power and communication networks using OpenDSS and OMNeT++","2016","IEEE PES Innovative Smart Grid Technologies Conference Europe","","","7796538","1094","1099","15","10.1109/ISGT-Asia.2016.7796538","https://www.scopus.com/pages/publications/85010028298?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85010028298"
"Lin Y.; Peng X.; Cai Y.; Dig D.; Zheng D.; Zhao W.","Lin, Yun (56683209800); Peng, Xin (53865467700); Cai, Yuanfang (23003221700); Dig, Danny (13404654100); Zheng, Diwen (57161975500); Zhao, Wenyun (8320355200)","56683209800; 53865467700; 23003221700; 13404654100; 57161975500; 8320355200","Interactive and guided architectural refactoring with search-based recommendation","2016","Proceedings of the ACM SIGSOFT Symposium on the Foundations of Software Engineering","13-18-November-2016","","","535","546","72","10.1145/2950290.2950317","https://www.scopus.com/pages/publications/84997124483?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-84997124483"
"Gibson J.D.; Porter D.","Gibson, J. Duane (57198267005); Porter, Dallan (26658698300)","57198267005; 26658698300","Queue scheduling software at the MMTO","2018","Proceedings of SPIE - The International Society for Optical Engineering","10707","","1070710","","","4","10.1117/12.2309295","https://www.scopus.com/pages/publications/85051252031?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85051252031"
"Zhang X.; Moynihan G.P.; Ernest A.N.S.; Gutenson J.L.","Zhang, Xiaoyin (57196397636); Moynihan, Gary P. (6603826726); Ernest, Andrew N. S. (7004168637); Gutenson, Joseph L. (37107572400)","57196397636; 6603826726; 7004168637; 37107572400","Evaluation of the benefits of using a backward chaining decision support expert system for local flood forecasting and warning","2018","Expert Systems","35","4","e12261","","","11","10.1111/exsy.12261","https://www.scopus.com/pages/publications/85041054279?origin=resultslist","Article","Final","","Scopus","2-s2.0-85041054279"
"Fan Y.; Liang Q.; Chen Y.; Yan X.","Fan, Yuanyuan (36726661700); Liang, Qingzhong (23389907700); Chen, Yunsong (57112934700); Yan, Xuesong (23391007200)","36726661700; 23389907700; 57112934700; 23391007200","Executing time and cost-aware task scheduling in hybrid cloud using a modified DE algorithm","2019","International Journal of Computational Science and Engineering","18","3","","217","226","6","10.1504/IJCSE.2019.098532","https://www.scopus.com/pages/publications/85063545816?origin=resultslist","Article","Final","","Scopus","2-s2.0-85063545816"
"Lezhenin I.; Zhuikov A.; Maltsev M.; Bogach N.; Takako Y.","Lezhenin, Iurii (57200140389); Zhuikov, Artyom (57200138481); Maltsev, Mikhail (56358490700); Bogach, Natalia (57190026890); Takako, Yasuta (57202999477)","57200140389; 57200138481; 56358490700; 57190026890; 57202999477","Evaluation framework for PitchKeywordExtractor","2018","ACM International Conference Proceeding Series","","","","135","138","0","10.1145/3274856.3274884","https://www.scopus.com/pages/publications/85058628951?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85058628951"
"Chakrabortty A.; Bose A.","Chakrabortty, Aranya (16308759500); Bose, Anjan (7202211857)","16308759500; 7202211857","Smart Grid Simulations and Their Supporting Implementation Methods","2017","Proceedings of the IEEE","105","11","8052093","2220","2243","24","10.1109/JPROC.2017.2737635","https://www.scopus.com/pages/publications/85030752704?origin=resultslist","Article","Final","","Scopus","2-s2.0-85030752704"
"Dandekar A.; Bressan S.; Abdessalem T.; Wu H.; Ng W.S.","Dandekar, Ashish (57192007276); Bressan, Stéphane (6701908788); Abdessalem, Talel (15059874600); Wu, Huayu (56129975200); Ng, Wee Siong (7401613485)","57192007276; 6701908788; 15059874600; 56129975200; 7401613485","Trajectory simulation in communities of commuters","2017","2016 International Conference on Advanced Computer Science and Information Systems, ICACSIS 2016","","","7872718","39","42","2","10.1109/ICACSIS.2016.7872718","https://www.scopus.com/pages/publications/85016971687?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85016971687"
"Xu W.; Ding T.; Xu D.; El Ariss O.","Xu, Weifeng (35073269500); Ding, Tao (55325246300); Xu, Dianxiang (7404073618); El Ariss, Omar (24829151700)","35073269500; 55325246300; 7404073618; 24829151700","Mining decision trees as test oracles for Java bytecode","2016","International Journal of Computers and their Applications","23","3","","141","159","0","","https://www.scopus.com/pages/publications/85096893482?origin=resultslist","Article","Final","","Scopus","2-s2.0-85096893482"
"Chen W.-J.; Huang P.-C.; Leng Q.; Mok A.K.; Han S.","Chen, Wei-Ju (57201882583); Huang, Pei-Chi (50861375000); Leng, Quan (55837677900); Mok, Aloysius K. (7006798508); Han, Song (57040164000)","57201882583; 50861375000; 55837677900; 7006798508; 57040164000","Regular Composite Resource Partition in Open Systems","2017","Proceedings - Real-Time Systems Symposium","2018-January","","","34","44","8","10.1109/RTSS.2017.00011","https://www.scopus.com/pages/publications/85046374927?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85046374927"
"Lochau M.; Bürdek J.; Hölzle S.; Schürr A.","Lochau, Malte (24802606700); Bürdek, Johannes (56099873200); Hölzle, Stefan (56638481600); Schürr, Andy (11739683200)","24802606700; 56099873200; 56638481600; 11739683200","Specification and automated validation of staged reconfiguration processes for dynamic software product lines","2017","Software and Systems Modeling","16","1","","125","152","19","10.1007/s10270-015-0470-4","https://www.scopus.com/pages/publications/84929120403?origin=resultslist","Article","Final","","Scopus","2-s2.0-84929120403"
"Fang Y.; Zhu H.; Zeyda F.; Fei Y.","Fang, Yucheng (57202201247); Zhu, Huibiao (14046380100); Zeyda, Frank (8727616300); Fei, Yuan (57188765103)","57202201247; 14046380100; 8727616300; 57188765103","Modeling and analysis of the disruptor framework in CSP","2018","2018 IEEE 8th Annual Computing and Communication Workshop and Conference, CCWC 2018","2018-January","","","803","809","8","10.1109/CCWC.2018.8301703","https://www.scopus.com/pages/publications/85047441678?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85047441678"
"Reck R.M.; Sreenivas R.S.","Reck, Rebecca M. (56301353200); Sreenivas, R.S. (7004321626)","56301353200; 7004321626","Developing an affordable and portable control systems laboratory kit with a Raspberry Pi","2016","Electronics (Switzerland)","5","3","36","","","38","10.3390/electronics5030036","https://www.scopus.com/pages/publications/84979000039?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84979000039"
"Yoo Y.; Sopharath S.; Woo Y.; Kim J.; Ko Y.","Yoo, Youngjun (55516541800); Sopharath, Sun (57207911078); Woo, Yunhee (57207917630); Kim, Jin (55720333400); Ko, Youngwoong (16233663600)","55516541800; 57207911078; 57207917630; 55720333400; 16233663600","Design and Implementation of the Metadata Modification Concept Minimizing File Modification","2018","IEEE Region 10 Annual International Conference, Proceedings/TENCON","2018-October","","8650123","1499","1503","1","10.1109/TENCON.2018.8650123","https://www.scopus.com/pages/publications/85063201095?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85063201095"
"Costa C.","Costa, Catarina (36617072000)","36617072000","Identifying Participants for Collaborative Merge","2016","Proceedings of the ACM SIGSOFT Symposium on the Foundations of Software Engineering","13-18-November-2016","","","1100","1102","0","10.1145/2950290.2983963","https://www.scopus.com/pages/publications/84997498641?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-84997498641"
"Sun H.; Rosa A.; Javed O.; Binder W.","Sun, Haiyang (57026601800); Rosa, Andrea (56473303400); Javed, Omar (6602647550); Binder, Walter (7005259851)","57026601800; 56473303400; 6602647550; 7005259851","ADRENALIN-RV: Android Runtime Verification Using Load-Time Weaving","2017","Proceedings - 10th IEEE International Conference on Software Testing, Verification and Validation, ICST 2017","","","7928011","532","539","8","10.1109/ICST.2017.61","https://www.scopus.com/pages/publications/85020717793?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85020717793"
"Degenbaev U.; Eisinger J.; Hara K.; Hlopko M.; Lippautz M.; Payer H.","Degenbaev, Ulan (35089859500); Eisinger, Jochen (57514582400); Hara, Kentaro (57356425600); Hlopko, Marcel (55643455700); Lippautz, Michael (36680378600); Payer, Hannes (24479945900)","35089859500; 57514582400; 57356425600; 55643455700; 36680378600; 24479945900","Cross-component garbage collection","2018","Proceedings of the ACM on Programming Languages","2","OOPSLA","151","","","11","10.1145/3276521","https://www.scopus.com/pages/publications/85064660744?origin=resultslist","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85064660744"
"Sharma V.; Byun T.; McCamant S.; Rayadurgam S.; Heimdahl M.P.E.","Sharma, Vaibhav (57195393700); Byun, Taejoon (57195399464); McCamant, Stephen (6603114025); Rayadurgam, Sanjai (6602312334); Heimdahl, Mats P.E. (6701804858)","57195393700; 57195399464; 6603114025; 6602312334; 6701804858","Discovering instructions for robust binary-level coverage criteria","2017","TECPS 2017 - Proceedings of the 1st ACM SIGSOFT International Workshop on Testing Embedded and Cyber-Physical Systems, co-located with ISSTA 2017","","","","1","4","2","10.1145/3107091.3107092","https://www.scopus.com/pages/publications/85027677773?origin=resultslist","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85027677773"
"Zhang A.; Guo L.; Wu Q.; Zeng Q.","Zhang, Aiguo (34874156100); Guo, Liying (8721117700); Wu, Qunyong (14032571400); Zeng, Qingquan (57204515913)","34874156100; 8721117700; 14032571400; 57204515913","Fingerprint database optimization method for indoor localization based on neighbor mean filter","2018","2018 7th International Conference on Agro-Geoinformatics, Agro-Geoinformatics 2018","","","8476056","","","3","10.1109/Agro-Geoinformatics.2018.8476056","https://www.scopus.com/pages/publications/85055881302?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85055881302"
